area,population,area_sqkm,num_industries,num_hospitals,num_schools,avg_income,waste_per_capita,recycling_rate,temperature,humidity,day_of_week,is_weekend,total_waste,aqi,waste_type
Downtown,27380,20.283811865288662,3,9,15,35224,1.812133983290348,19.086644365970326,35.818218910472694,32.00631339130622,4,0,61222.205617171996,500.0,High Volume Organic
Airport,3080,16.757144529184746,36,2,16,67462,0.5142820006211937,24.90316724423256,32.33505117666766,58.37324486898382,4,0,2349.049077475279,138.09105843985108,Industrial Hazardous
Commercial,47112,4.208343309102616,18,6,12,129950,0.7193678622205977,12.988310143703574,37.90817433775737,35.51770467659354,5,1,46526.226829754465,500.0,Mixed Unsegregated
Airport,42821,3.0306899550397564,36,6,6,130079,1.4200959254531016,1.6146378721231969,16.190856586220463,44.717773926371635,2,0,59252.16052617896,500.0,Industrial Hazardous
Industrial,9886,14.535039414654218,13,3,2,20043,1.8584306741515002,13.173578514827657,20.774087613195185,68.4058233643311,0,0,17763.467773790762,257.8399579566135,Mixed Unsegregated
Residential,20022,10.337148227522746,30,9,4,60300,2.1888507790700653,26.122192312425778,24.063634026413354,59.70113693513552,1,0,49523.06745188089,500.0,Industrial Hazardous
Downtown,26724,11.012895695396944,27,8,3,44476,1.9365875503553363,4.76564066617332,18.96472185206555,52.60315542608659,3,0,51718.34321854107,500.0,Industrial Hazardous
Harbor,15135,24.21110604520369,35,0,14,47500,0.3337761310931403,42.95350971863823,35.37069153373697,85.79773958096018,2,0,7029.127301327899,196.4556212919816,Industrial Hazardous
Riverside,1171,18.236105444230102,43,0,16,113805,1.804648917022586,33.126050664613814,33.929830575443376,41.57797050408331,4,0,3226.493120636249,167.80041120794942,Industrial Hazardous
Harbor,34045,10.588799610590039,37,4,11,76430,2.114246948140675,26.066413188147045,34.33131086160762,59.24869458913555,5,1,100835.1109279071,500.0,Industrial Hazardous
Industrial,27355,0.9679323561220148,18,2,13,145150,1.4561736502561038,31.122710592772847,22.282336817703957,64.40971079120038,2,0,41100.25262154369,487.4843695514328,Standard Mixed
Suburban,36290,1.3353445974051215,41,9,3,39841,2.4243171201261005,39.348358921021855,34.06715772672199,49.316522205495474,5,1,124980.16185049555,500.0,Industrial Hazardous
Riverside,47085,17.277690543323477,0,8,16,80293,0.30948732937643286,59.68791034459279,18.07643485658837,72.31784634978385,2,0,12349.9175458338,162.06955752865997,Low Volume Dry
Industrial,14760,21.024599608185216,22,4,10,58152,2.1010474913734685,46.50720375248705,17.670012120318642,82.0367205494643,0,0,29573.55640337363,386.85621447172457,Industrial Hazardous
Airport,1574,17.838714423967254,27,6,5,145198,1.036603410222228,32.42178666323109,29.601434171223172,62.48873571257939,0,0,1802.3228869466677,119.49579296452299,Industrial Hazardous
Harbor,43176,10.444249938815773,47,0,3,116467,1.7309895198232206,46.23202790048039,16.216716469044997,76.88021658686633,5,1,75857.99872792013,500.0,Industrial Hazardous
Harbor,9975,1.2628255792989542,3,1,12,25615,1.8256601677206996,28.51345365957583,38.46626484018677,33.657698683539294,1,0,23578.43135443449,298.28469689283907,High Volume Organic
Riverside,13378,24.201339940763127,40,3,19,113497,0.9737478360299765,18.65452216368303,23.22116013842518,39.226953778664644,3,0,14853.859318962328,268.3347686972591,Industrial Hazardous
Industrial,15620,24.665233522873123,17,8,14,118049,2.4899338995897167,15.717676668916514,26.92581517454711,57.72153173083967,3,0,44027.63077168558,500.0,High Volume Organic
Industrial,23647,13.959431510384583,48,4,17,107426,0.527150061754821,23.968756626019537,35.330730904332086,85.26119134958614,4,0,18779.85484235934,331.6137067434855,Industrial Hazardous
Harbor,2486,2.231438635030087,46,4,16,46870,0.6454639873710373,0.13699652414812524,25.001321611025787,61.89548740408862,1,0,1818.2102677565615,153.58551810506762,Industrial Hazardous
Downtown,44093,13.753826394904438,38,8,18,121299,2.2628217515523366,10.61735464277062,25.76613321797138,55.9381270574427,3,0,120747.13564348716,500.0,Industrial Hazardous
Riverside,32930,22.362292520409806,24,7,9,72790,0.562195728178718,7.592000694353391,23.69859925494145,66.00645420956539,2,0,19807.281631059457,296.41727889196545,Industrial Hazardous
Riverside,42461,17.159644998141232,17,1,4,65876,1.138829782441131,57.620521580814255,23.793086076524332,37.46794769286624,2,0,51294.15573477408,500.0,Standard Mixed
Suburban,17930,18.139736160301744,5,6,11,142205,1.9129128661716432,3.890869435921822,26.698882845875474,69.22083797308562,3,0,36101.262774677976,401.0020587516702,High Volume Organic
Harbor,2676,2.5817610170901073,18,0,14,132711,2.0412820938386242,30.058366448418617,38.648213809286446,35.641268676243286,2,0,7474.688137784971,165.91539566124376,High Volume Organic
Industrial,19222,3.1095351072791355,11,9,3,64327,2.400272188988143,55.18307587420548,38.400453014719126,64.60759898218478,5,1,61629.38997888097,500.0,High Volume Organic
Residential,43315,3.620045021209189,24,8,7,137972,2.0370624362832404,36.45121313141238,28.629041532722486,72.86340246831017,2,0,106252.58118451695,500.0,Industrial Hazardous
Downtown,19117,22.65723242469432,34,2,19,63302,2.1579712450634663,29.716144680397353,26.39899494987622,54.69044782971302,5,1,49517.35834550958,500.0,Industrial Hazardous
Commercial,27615,13.383316088463426,0,1,16,110282,2.3886272125277035,44.579603217133226,35.20402881421508,84.65416361146427,4,0,79407.76741916047,500.0,High Volume Organic
Industrial,37876,19.893589861628282,4,3,5,122645,1.5181129230030515,21.20251749702794,32.023228923415374,39.121922677219416,2,0,66800.66526317218,500.0,Standard Mixed
Residential,12406,3.3246358671482055,0,3,15,49836,1.0555536122167977,11.622866419528142,37.03908505302852,40.25750828412363,5,1,16051.754161212644,226.65848683020184,Mixed Unsegregated
Airport,40502,23.227246284960575,7,2,4,29831,1.975548918266307,50.83694755137819,33.26529603221691,61.01486456706434,3,0,96297.77207283422,500.0,High Volume Organic
Harbor,7110,20.61798124168165,38,1,13,53384,0.6597914901274248,3.3949295385150724,38.808608045766306,85.89932243197471,0,0,7185.8871905467395,199.38023647788933,Industrial Hazardous
Industrial,43792,6.006721546996225,46,4,1,118543,0.45010967400892454,48.46763934521702,37.15614351592407,53.441916177850544,2,0,30133.962089500805,429.00437154422593,Industrial Hazardous
Residential,13911,21.91746471570186,42,3,16,124356,2.027727903270092,6.2019653972610485,36.38122945424184,85.58399266568622,3,0,42052.98128354046,500.0,Industrial Hazardous
Harbor,9680,6.954347605221828,17,4,5,59222,2.3914769877382738,37.53407267441854,24.788703245425253,71.60849351457264,2,0,24962.64814235298,328.0170143736957,High Volume Organic
Downtown,48493,5.530827043806885,45,7,10,148415,1.273383278926026,28.62283971928393,24.655308417222862,76.95331363492281,1,0,75080.55626318393,500.0,Industrial Hazardous
Downtown,10573,6.973976451899203,8,1,1,114605,0.6544935975858607,59.912470195324836,33.53007099605519,86.27224226422425,5,1,8577.68717268221,151.71684556817357,Standard Mixed
Industrial,37751,22.79389905017893,4,8,0,62816,1.3934461473910977,23.275246523496783,17.09372515619446,64.33970023279161,4,0,45097.25172877639,500.0,Standard Mixed
Suburban,31460,22.932003645114303,3,9,4,61882,1.1652992742975052,57.437201874833164,23.05536136577728,68.49917582269745,0,0,35475.093193266024,396.1173680570927,Standard Mixed
Industrial,6401,8.560396479855235,43,0,7,74039,1.1194426674686906,24.226830237108906,38.30559594601428,64.73942618081153,5,1,11192.465002500483,248.36864675608194,Industrial Hazardous
Harbor,39397,17.783137534816504,28,7,3,83346,1.6817778479498746,40.90202945496803,26.252530644968846,77.09151356667266,2,0,77289.70143071859,500.0,Industrial Hazardous
Commercial,43683,17.05575875152249,0,4,18,71056,0.6844185723626734,38.6196761307137,21.74745622935347,46.40437767023582,3,0,27965.97809080547,344.17864861121103,Low Volume Dry
Commercial,4982,20.26078448719488,29,1,4,140853,1.1370594071342366,5.187117114189547,26.911305045433565,77.2828701843351,0,0,6608.8708546657335,161.54903625918183,Industrial Hazardous
Industrial,42954,7.764482753482211,44,7,4,146029,2.211089046034807,44.60194910386735,22.214740269120842,72.81273787616391,2,0,109220.60356695611,500.0,Industrial Hazardous
Commercial,25928,12.998394276804845,0,4,15,37196,1.9052632147576676,12.520056640424484,34.2065223031351,66.12397062813831,1,0,58115.90257105015,500.0,High Volume Organic
Suburban,7900,16.85801179970303,2,9,17,24999,0.42229462693533615,23.306456751172462,36.26512717285966,32.32750465705023,3,0,4196.476362513778,89.70111606451678,Low Volume Dry
Riverside,40074,1.1432920608426982,21,9,10,44026,1.4305883511174722,46.93204482636539,34.56645618237778,76.47263831100945,4,0,74790.70708183393,500.0,Industrial Hazardous
Riverside,43784,9.73009926060839,7,2,16,21730,0.5008496993951322,56.65882120083644,18.72617641889929,37.94555717968538,2,0,20108.489292390088,293.7996466975009,Low Volume Dry
Commercial,7896,17.54926476312494,17,6,2,78175,2.406492143686839,33.58821937241933,23.40142914155841,87.71831538290598,3,0,20164.058035543712,274.50343446212946,High Volume Organic
Harbor,7838,6.688579781418769,24,3,17,88960,0.8382094099426116,31.16307006111233,20.34927549982786,34.88958607276971,2,0,6491.945277370569,167.16713351232292,Industrial Hazardous
Airport,43218,23.96375062165894,47,9,3,82834,2.3517662565695097,30.29540500881901,16.069977970164622,73.21653478697111,4,0,103422.77320418859,500.0,Industrial Hazardous
Airport,13000,1.2389536019175544,19,5,18,58830,2.1348184986813323,48.99388176187954,33.47938561688997,51.62554102017819,1,0,35954.92612516479,450.7190970553254,High Volume Organic
Downtown,12045,23.97313609589186,30,9,8,115252,1.513001756334059,59.58696479468583,25.708989535572588,74.14142352689834,5,1,21200.234896918133,335.33232133080753,Industrial Hazardous
Downtown,5741,5.810714766254801,29,7,4,116762,1.0398700602545308,38.01546262668334,21.91557721619952,61.137162657961476,4,0,6496.049530295238,176.69342504508,Industrial Hazardous
Industrial,24278,1.6961400271715648,15,0,3,87743,2.1874826975194313,22.71734558900341,22.688187704789716,67.77031385204553,4,0,54478.373254649414,500.0,High Volume Organic
Suburban,23321,7.665613813977158,1,1,15,98567,0.636124142060391,13.119858862985186,18.37541159276924,34.52620443657955,4,0,13236.59980507382,169.99775216472028,Mixed Unsegregated
Residential,5195,19.76391652861052,16,7,9,48008,0.6959430505778667,11.929272234972256,35.66901583557275,87.98874554202017,5,1,4459.308788330706,115.92367937583461,Mixed Unsegregated
Residential,12030,18.9348291579773,9,6,8,115020,0.7943898902069807,51.36906009626038,18.598112145967235,30.230788546829647,0,0,8662.42354029284,147.13857470552546,Low Volume Dry
Harbor,47580,5.616590202358405,6,9,15,132171,1.6149331752616116,59.54112346515113,23.45790718493881,86.46956702814447,3,0,76886.61777970739,500.0,Standard Mixed
Harbor,14818,5.321358272999086,41,8,19,88904,0.9915154940155313,41.87942642525297,15.184698358436092,64.09501151332628,2,0,14391.460116876535,273.76752133577975,Industrial Hazardous
Harbor,22831,16.24320793721125,8,1,16,107391,2.476199166853603,57.349736957277145,25.910288256201625,45.496208919531384,5,1,59857.32213805068,500.0,High Volume Organic
Industrial,26855,11.723025897055397,16,7,17,87763,0.7292486776449616,20.99973198985911,23.870014244072223,68.26366618011586,1,0,20951.153718444293,275.4245145544613,Low Volume Dry
Riverside,11824,19.911103856607106,8,5,14,142327,2.0723422146191393,37.65571400625623,32.977550174246346,70.37382812102862,2,0,29596.124469386126,340.7714268633746,High Volume Organic
Industrial,28649,1.091253077967563,8,0,19,68522,0.5108396807149502,30.70107321439753,32.88284079368739,73.81989869266609,0,0,17642.79523471724,226.88781717911914,Low Volume Dry
Industrial,3718,15.455090588633992,36,3,8,85124,1.0775824370589429,28.921089471731165,15.96578079865107,30.98626526320352,1,0,4012.815574458042,172.03979828317088,Industrial Hazardous
Industrial,20641,18.40146429987696,23,1,5,50322,0.8362775004533185,37.942418169625206,17.896598037197535,88.96694422705944,0,0,16500.16999569862,258.29716792622645,Industrial Hazardous
Residential,37284,24.837959744702392,38,6,5,128756,2.4490390869865575,18.620328869172734,37.61565016586344,67.07477608048019,2,0,136084.96594833588,500.0,Industrial Hazardous
Commercial,3337,17.130151508802747,10,8,10,32817,0.3566072755104036,38.43734032346809,34.79495826959066,52.65217187340083,1,0,1336.8156973057542,64.19239939035023,Low Volume Dry
Airport,49580,6.180206335474174,7,5,19,66474,1.8876729565412316,40.37169190094356,24.737122305891873,64.23902300656817,5,1,96943.90380093454,500.0,Standard Mixed
Downtown,40302,3.15056177456095,24,3,2,67130,0.8449886758819756,50.16679999023183,19.159362093579407,40.70530935896669,2,0,33591.22842975411,439.9841109066324,Industrial Hazardous
Riverside,40577,16.202460978779847,45,4,11,33226,2.0847470576905622,43.82888510713887,21.51953217063791,44.835993046217126,3,0,96558.65593005737,500.0,Industrial Hazardous
Commercial,14879,13.317985154196291,1,0,14,129413,0.9846936790874046,19.186467787505624,31.45066708720685,35.146770182220145,0,0,17005.917004298757,219.534540993458,Standard Mixed
Industrial,4739,22.5290595669029,9,3,6,130016,0.7120253390252631,27.048001933305628,38.63732465428555,82.75401883376105,3,0,4219.306949315642,107.52268243611395,Standard Mixed
Commercial,45396,18.301896518941238,23,9,17,51157,1.8246876731311779,7.222674672568104,30.393452076034443,45.09600690771698,3,0,102444.32893570232,500.0,Industrial Hazardous
Industrial,21312,12.988690026044205,47,2,14,106300,0.8666683785574687,15.437648257326284,15.661140046210809,74.38262819682971,2,0,18555.04895349687,321.78992649269486,Industrial Hazardous
Suburban,30169,10.387942033746116,15,8,7,145588,1.3682031139525144,31.25670359649861,31.26795317801751,46.451920968792905,2,0,50294.63765817771,500.0,Standard Mixed
Commercial,49124,10.407180139485098,18,5,8,103740,0.589373529090899,6.045646851871487,38.61879107253621,38.75931896946218,4,0,39971.921079906504,478.9710640042446,Mixed Unsegregated
Industrial,10111,6.044455010705247,30,3,14,143528,1.8941156242949797,34.23637774798416,23.96602530383364,36.48806823687705,4,0,21418.215068528363,340.416914733848,Industrial Hazardous
Downtown,4650,0.9244863080145779,10,2,15,20188,1.1950396511185202,23.416749101775828,38.33889197462291,81.61466104343214,1,0,7381.389757936849,155.86955282301273,Standard Mixed
Commercial,11609,14.585309411074102,5,3,19,115933,0.6092754707619741,2.085976526714308,31.765495630417416,37.184207084966154,2,0,8132.1871711806725,136.7841275071447,Mixed Unsegregated
Harbor,34714,5.704160946818772,5,7,2,29414,1.9315091029401605,26.066872896645325,19.745887065945105,35.228950979647145,0,0,61412.85823215436,500.0,Standard Mixed
Residential,26516,5.604009484337015,31,4,4,123525,0.5273968224698198,16.868410586948876,18.632639677650605,30.561287133317414,2,0,14500.812651392043,279.2388789449735,Industrial Hazardous
Riverside,12436,3.571840102573772,38,0,2,126974,1.5646049295197257,4.018642451465711,19.407489967282487,51.986402961656154,2,0,20589.92920252244,340.3712411865265,Industrial Hazardous
Suburban,11536,5.145089509328972,47,4,1,26746,1.636467373318113,17.602191683691906,32.48061436327102,86.56123143254197,5,1,26645.911503255666,411.1618670962774,Industrial Hazardous
Harbor,39736,1.2788341641008731,12,7,1,34331,2.3467711008243346,17.645707423563216,29.73803215723455,84.51899154482918,3,0,108135.11689641768,500.0,High Volume Organic
Airport,14521,17.018670518839034,2,3,3,96790,0.6321570967995189,21.304420236265067,26.388589274912817,36.90316234424776,3,0,9609.808954860398,151.58701263810852,Low Volume Dry
Commercial,37443,10.33422934966101,40,1,2,95753,1.7373619914065934,21.988498150519746,21.583868209551976,30.749683530025486,4,0,72796.49495140812,500.0,Industrial Hazardous
Suburban,48658,14.257352669942055,34,2,8,101119,1.1376908790695865,25.786290287294655,37.6807801997783,75.0604513484333,5,1,81079.45288136341,500.0,Industrial Hazardous
Harbor,38348,16.10546164150959,37,8,11,57380,1.1817915634578806,5.517487663473375,20.343587380823685,48.388637437839364,1,0,48376.50919579629,500.0,Industrial Hazardous
Residential,15971,24.3258717757659,16,6,8,136576,1.4040154002763783,0.31666693649203825,22.090155446399727,80.08061878516682,1,0,22797.926193711985,295.6188667483731,Mixed Unsegregated
Residential,48161,2.1725137134597743,2,2,18,54318,0.8143261465078115,44.16043723198011,16.372953666339065,42.92576632346544,2,0,32760.920298287245,388.8573089656998,Low Volume Dry
